candidate,,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
round,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
Black Hawk,Cedar Orange,0,0,0,13,16,0.404,3,0,0.0,14,14,0.202,0,0,0,0,0,0.0,0,0,0.0,0,0,0,15,16,0.404,3,0,0.0,17,19,0.404,2,0,0.0,0,0,0.0,0,2,0.0
Black Hawk,WL 4-2,0,0,0,19,20,0.606,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,15,17,0.404,0,0,0.0,11,17,0.404,0,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 3-1,0,0,0,19,20,0.404,0,0,0.0,14,21,0.404,0,0,0,0,0,0.0,2,0,0.0,0,0,0,23,24,0.404,6,0,0.0,17,21,0.404,5,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,CF W3 P1,0,0,0,32,33,0.404,0,0,0.0,54,63,0.606,0,0,0,0,0,0.0,51,61,0.606,0,0,0,37,51,0.404,0,0,0.0,23,0,0.0,9,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 4-6,0,0,0,5,5,0.202,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,14,14,0.404,3,6,0.202,8,9,0.202,2,0,0.0,0,0,0.0,1,0,0.0
Black Hawk,CF W5 P3,0,0,0,29,38,0.606,0,0,0.0,39,52,0.606,0,0,0,1,0,0.0,14,0,0.0,0,0,0,31,35,0.404,7,0,0.0,33,39,0.606,12,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 1-4,0,0,0,23,25,0.404,0,0,0.0,35,39,0.606,0,0,0,0,0,0.0,0,0,0.0,0,0,0,30,35,0.404,7,0,0.0,20,23,0.404,10,0,0.0,0,0,0.0,0,3,0.0
Black Hawk,WL 5-5,0,0,0,32,32,0.404,0,0,0.0,48,49,0.404,0,0,0,1,0,0.0,49,52,0.606,0,0,0,33,35,0.404,9,0,0.0,27,31,0.202,0,0,0.0,0,0,0.0,1,1,0.0
Black Hawk,WL 3-2,0,0,0,31,31,0.606,0,0,0.0,19,19,0.404,0,0,0,0,0,0.0,2,0,0.0,0,0,0,22,22,0.404,0,0,0.0,16,16,0.404,0,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 3-3,0,0,0,4,0,0.0,0,0,0.0,2,0,0.0,0,0,0,0,0,0.0,3,0,0.0,0,0,0,10,10,0.404,7,10,0.404,10,11,0.404,7,8,0.202,0,0,0.0,3,0,0.0
Black Hawk,WL 2-6,0,0,0,25,26,0.202,0,0,0.0,30,31,0.404,0,0,0,0,0,0.0,31,36,0.404,0,0,0,26,28,0.404,5,0,0.0,26,28,0.404,9,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,Elk Run Heights & Raymond,0,0,0,6,0,0.0,0,0,0.0,11,13,0.404,0,0,0,0,0,0.0,12,19,0.404,0,0,0,16,16,0.404,6,0,0.0,11,11,0.202,0,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,Black Hawk Hudson Lincoln,0,0,0,36,37,0.606,0,0,0.0,34,37,0.606,0,0,0,0,0,0.0,28,34,0.404,0,0,0,17,23,0.404,4,0,0.0,17,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,CF W2 P3,1,0,0,42,42,0.606,0,0,0.0,63,69,1.01,0,0,0,0,0,0.0,67,69,1.01,0,0,0,46,50,0.606,0,0,0.0,43,43,0.606,11,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 5-6,0,0,0,19,20,0.404,0,0,0.0,31,33,0.404,0,0,0,1,0,0.0,18,24,0.404,0,0,0,33,41,0.606,1,0,0.0,14,0,0.0,9,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 2-2,0,0,0,4,0,0.0,0,0,0.0,6,0,0.0,0,0,0,0,0,0.0,13,19,0.404,0,0,0,24,25,0.606,0,0,0.0,10,11,0.202,12,13,0.202,0,0,0.0,0,0,0.0
Black Hawk,Evansdale W1,0,0,0,6,10,0.202,0,0,0.0,3,0,0.0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,10,18,0.606,4,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,CF W3 P3,0,0,0,14,0,0.0,0,0,0.0,35,42,0.404,0,0,0,1,0,0.0,18,27,0.404,0,0,0,50,52,0.606,1,0,0.0,40,45,0.404,4,0,0.0,0,0,0.0,3,0,0.0
Black Hawk,CF W1 P1,0,0,0,19,19,0.202,0,0,0.0,19,25,0.404,0,0,0,0,0,0.0,15,20,0.404,0,0,0,26,32,0.606,9,0,0.0,13,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 1-1,0,0,0,36,39,0.404,0,0,0.0,37,46,0.606,0,0,0,0,0,0.0,11,0,0.0,0,0,0,38,45,0.606,3,0,0.0,20,28,0.404,0,0,0.0,1,0,0.0,0,0,0.0
Black Hawk,WL 1-6,0,0,0,34,37,0.606,0,0,0.0,30,37,0.404,0,0,0,3,0,0.0,32,41,0.606,0,0,0,34,39,0.606,0,0,0.0,21,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 3-6,0,0,0,4,0,0.0,0,0,0.0,9,13,0.202,0,0,0,2,0,0.0,5,1,0.0,0,0,0,32,37,0.606,1,1,0.0,13,18,0.404,3,0,0.0,0,0,0.0,1,0,0.0
Black Hawk,WL 5-2,0,0,0,10,14,0.202,0,0,0.0,10,18,0.404,0,0,0,1,0,0.0,2,0,0.0,0,0,0,33,34,0.606,4,0,0.0,19,19,0.404,6,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 2-5,0,0,0,22,25,0.404,0,0,0.0,24,32,0.606,0,0,0,0,0,0.0,12,0,0.0,0,0,0,29,34,0.606,3,0,0.0,15,19,0.202,5,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 5-4,0,0,0,20,24,0.404,0,0,0.0,27,36,0.606,0,0,0,0,0,0.0,16,0,0.0,1,0,0,29,36,0.606,4,0,0.0,18,19,0.202,4,0,0.0,0,0,0.0,0,0,0.0
Black Hawk,WL 1-2,0,0,0,22,23,0.202,0,0,0.0,36,38,0.606,0,0,0,3,0,0.0,0,0,0.0,0,0,0,38,39,0.606,0,0,0.0,27,27,0.404,5,0,0.0,0,0,0.0,1,0,0.0
Black Hawk,CF W3 P2,0,0,0,45,46,0.404,0,0,0.0,63,66,0.808,0,0,0,0,0,0.0,54,58,0.606,0,0,0,60,61,0.606,3,0,0.0,44,46,0.404,7,0,0.0,0,0,0.0,0,0,0.0
Boone,Rural Precinct 6,0,0,0,18,18,0.19,0,0,0.0,31,31,0.38,0,0,0,0,0,0.0,19,21,0.19,0,0,0,18,26,0.19,0,0,0.0,18,18,0.19,10,0,0.0,0,0,0.0,0,0,0.0
Boone,Madrid 1st Ward,0,0,0,2,2,0.0,0,0,0.0,8,10,0.19,0,0,0,0,0,0.0,1,0,0.0,0,0,0,16,20,0.38,0,0,0.0,8,9,0.19,6,0,0.0,0,0,0.0,0,0,0.0
Boone,Ogden,0,0,0,15,20,0.38,0,0,0.0,36,45,0.57,0,0,0,0,0,0.0,8,0,0.0,0,0,0,19,23,0.38,0,0,0.0,8,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
Boone,Boone 4th Ward,0,0,0,22,27,0.38,0,0,0.0,29,36,0.57,0,0,0,0,0,0.0,11,0,0.0,0,0,0,41,47,0.76,2,0,0.0,25,31,0.57,8,0,0.0,0,0,0.0,1,0,0.0
Boone,Boone 2nd Ward,0,0,0,24,25,0.38,0,0,0.0,34,38,0.57,0,0,0,0,0,0.0,20,20,0.19,0,0,0,21,22,0.38,0,0,0.0,23,24,0.38,8,1,0.0,0,0,0.0,0,0,0.0
Boone,Boone 1st Ward,0,0,0,8,0,0.0,0,0,0.0,22,39,0.57,0,0,0,0,0,0.0,1,0,0.0,0,0,0,41,41,0.76,9,0,0.0,20,25,0.38,8,0,0.0,0,0,0.0,0,0,0.0
Boone,Rural Precinct 1,0,0,0,10,3,0.0,1,0,0.0,22,25,0.38,0,0,0,0,0,0.0,16,20,0.19,0,0,0,20,21,0.19,0,0,0.0,22,24,0.19,4,2,0.0,0,0,0.0,0,0,0.0
Boone,Boone 3rd Ward,0,0,0,16,0,0.0,0,2,0.0,44,54,0.57,0,0,0,0,0,0.0,20,25,0.38,0,0,0,38,44,0.57,0,0,0.0,24,29,0.38,19,11,0.0,0,0,0.0,4,0,0.0
Boone,Madrid 3rd Ward,2,0,0,2,0,0.0,0,0,0.0,9,15,0.19,0,0,0,0,0,0.0,1,0,0.0,0,0,0,9,10,0.19,3,0,0.0,10,12,0.19,3,0,0.0,0,0,0.0,0,2,0.0
Boone,Boone 5th Ward,0,0,0,1,0,0.0,0,0,0.0,22,23,0.57,0,0,0,0,0,0.0,10,11,0.38,0,0,0,22,24,0.57,1,0,0.0,13,14,0.38,3,0,0.0,0,0,0.0,0,0,0.0
Boone,Rural Precinct 4,0,0,0,9,0,0.0,0,0,0.0,26,34,0.38,0,0,0,0,0,0.0,23,25,0.19,0,0,0,20,25,0.38,5,0,0.0,26,27,0.38,6,0,0.0,0,0,0.0,0,4,0.0
Boone,Madrid 2nd Ward,0,0,0,4,0,0.0,0,0,0.0,17,17,0.19,0,0,0,0,0,0.0,6,11,0.19,0,0,0,14,17,0.38,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0
Boone,Rural Precinct 2,0,0,0,0,0,0.0,0,0,0.0,36,37,0.38,0,0,0,0,0,0.0,26,26,0.38,0,0,0,18,19,0.19,18,18,0.19,19,19,0.19,2,0,0.0,0,0,0.0,0,0,0.0
Boone,Rural Precinct 3,1,0,0,12,12,0.19,0,0,0.0,20,23,0.19,0,0,0,0,0,0.0,4,0,0.0,0,0,0,5,0,0.0,0,0,0.0,9,16,0.19,0,0,0.0,0,0,0.0,0,0,0.0
Boone,Rural Precinct 5,0,0,0,5,0,0.0,0,0,0.0,7,9,0.19,0,0,0,0,0,0.0,12,13,0.19,0,0,0,3,0,0.0,0,0,0.0,7,9,0.19,0,0,0.0,0,0,0.0,0,0,0.0
Bremer,WAVERLY WARD II/NE 1/4 SEC 36 WASHINGTON TWP,0,0,0,16,0,0.0,0,0,0.0,44,49,0.4533,0,0,0,0,0,0.0,33,38,0.4533,0,0,0,23,25,0.2267,0,0,0.0,26,31,0.4533,6,0,0.0,0,0,0.0,0,0,0.0
Bremer,CITY OF TRIPOLI/FREMONT,0,0,0,17,19,0.4533,0,0,0.0,9,9,0.2267,0,0,0,0,0,0.0,0,0,0.0,0,0,0,13,17,0.2267,2,0,0.0,10,10,0.2267,4,0,0.0,0,0,0.0,0,0,0.0
Bremer,WAVERLY WARD IV,0,0,0,29,31,0.4533,0,0,0.0,48,51,0.68,0,0,0,0,0,0.0,24,27,0.2267,0,0,0,24,25,0.2267,0,0,0.0,27,27,0.2267,10,0,0.0,0,0,0.0,1,0,0.0
Bremer,WAVERLY WARD III,0,0,0,12,0,0.0,0,0,0.0,57,73,0.4533,0,0,0,1,0,0.0,14,0,0.0,0,0,0,43,55,0.4533,0,0,0.0,42,46,0.2267,7,0,0.0,0,2,0.0,0,0,0.0
Bremer,CITY OF SUMNER/SUMNER TWP/DAYTON TWP,0,0,0,19,21,0.4533,0,0,0.0,15,18,0.4533,0,0,0,0,0,0.0,8,0,0.0,0,0,0,13,13,0.2267,0,0,0.0,8,14,0.2267,2,0,0.0,0,0,0.0,1,0,0.0
Bremer,WAVERLY WARD I/E WASHINGTON TWP,0,0,0,26,26,0.2267,0,0,0.0,50,50,0.68,0,0,0,0,0,0.0,25,32,0.4533,0,0,0,29,29,0.2267,2,0,0.0,31,31,0.4533,0,0,0.0,0,0,0.0,1,0,0.0
Bremer,CITY OF PLAINFIELD/POLK TWP/DOUGLAS TWP,0,0,0,6,10,0.2267,0,0,0.0,6,11,0.2267,0,0,0,0,0,0.0,4,0,0.0,0,0,0,2,0,0.0,6,6,0.0,2,0,0.0,4,0,0.0,0,0,0.0,4,7,0.2267
Bremer,CITY OF JANESVILLE/JACKSON TWP,0,0,0,11,12,0.2267,0,0,0.0,16,19,0.4533,0,0,0,0,0,0.0,11,13,0.2267,0,0,0,7,0,0.0,3,0,0.0,15,19,0.2267,1,1,0.0,0,0,0.0,0,0,0.0
Bremer,WAVERLY WARD V/W WASHINGTON TWP,0,0,0,31,32,0.2267,0,0,0.0,55,61,0.68,0,0,0,0,0,0.0,34,40,0.4533,0,0,0,22,0,0.0,4,0,0.0,54,73,0.68,8,0,0.0,0,0,0.0,2,4,0.0
Bremer,CITY OF FREDERIKA- FREDERIKA & LEROY TWP,0,0,0,5,5,0.0,0,0,0.0,6,6,0.2267,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,2,0.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Bremer,CITY OF READLYN- MAXFIELD & FRANKLIN TWP,0,0,0,7,7,0.2267,0,0,0.0,11,11,0.2267,0,0,0,0,0,0.0,7,7,0.2267,0,0,0,6,6,0.0,0,0,0.0,6,6,0.2267,0,0,0.0,0,0,0.0,0,0,0.0
Bremer,CITY OF DENVER/JEFFERSON TWP,0,0,0,24,25,0.4533,0,0,0.0,37,39,0.68,0,0,0,0,0,0.0,28,30,0.4533,0,0,0,7,0,0.0,5,0,0.0,17,22,0.4533,5,0,0.0,0,0,0.0,0,7,0.0
Bremer,LAFAYETTE TWP/WARREN TWPS,0,0,0,7,7,0.2267,0,0,0.0,15,15,0.2267,0,0,0,0,0,0.0,8,8,0.2267,0,0,0,0,0,0.0,0,0,0.0,6,6,0.2267,0,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Jesup,0,0,0,7,5,0.0,0,0,0.0,33,33,0.6842,0,0,0,0,0,0.0,14,17,0.2737,0,0,0,14,14,0.2737,0,0,0.0,2,1,0.0,17,17,0.2737,0,0,0.0,0,0,0.0
Buchanan,Independence 3rd Ward,0,0,0,23,25,0.4105,0,0,0.0,13,15,0.2737,0,0,0,0,0,0.0,9,0,0.0,0,0,0,10,0,0.0,0,0,0.0,16,18,0.2737,2,0,0.0,0,0,0.0,3,18,0.2737
Buchanan,Perry-Westburg,0,0,0,8,9,0.2737,0,0,0.0,8,8,0.2737,0,0,0,0,0,0.0,5,5,0.1368,0,0,0,4,0,0.0,0,0,0.0,5,5,0.1368,1,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Middlefield-Newton,0,0,0,7,7,0.1368,0,0,0.0,6,9,0.1368,0,0,0,0,0,0.0,6,6,0.1368,0,0,0,0,0,0.0,0,0,0.0,2,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Independence 1st Ward,0,0,0,28,30,0.5474,0,0,0.0,26,31,0.6842,0,0,0,0,0,0.0,18,20,0.4105,0,0,0,7,0,0.0,2,0,0.0,4,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Winthrop,0,0,0,18,19,0.2737,0,0,0.0,29,31,0.5474,0,0,0,0,0,0.0,10,10,0.1368,0,0,0,5,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,4,0.0
Buchanan,Independence 5th Ward,0,0,0,17,17,0.2737,0,0,0.0,14,14,0.2737,0,0,0,0,0,0.0,0,0,0.0,0,0,0,10,11,0.1368,5,9,0.1368,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Hazleton,0,0,0,8,9,0.1368,0,0,0.0,5,5,0.0,0,0,0,0,0,0.0,11,13,0.2737,0,0,0,5,5,0.1368,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0
Buchanan,Fairbank,0,0,0,17,17,0.2737,0,0,0.0,8,8,0.1368,0,0,0,0,0,0.0,0,0,0.0,0,0,0,6,6,0.1368,0,0,0.0,7,7,0.1368,1,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Independence 2nd Ward,0,0,0,19,22,0.4105,0,0,0.0,12,0,0.0,0,0,0,0,0,0.0,10,10,0.1368,0,0,0,11,11,0.1368,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0
Buchanan,Quasqueton,0,0,0,8,10,0.1368,0,0,0.0,5,0,0.0,0,0,0,1,0,0.0,11,15,0.2737,0,0,0,9,9,0.1368,0,0,0.0,8,9,0.1368,12,13,0.1368,0,0,0.0,2,0,0.0
Buchanan,Rowley,0,0,0,8,8,0.1368,0,0,0.0,12,12,0.2737,0,0,0,0,0,0.0,6,6,0.1368,0,0,0,6,10,0.1368,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Brandon,0,0,0,8,9,0.1368,0,0,0.0,5,0,0.0,0,0,0,0,0,0.0,5,10,0.1368,0,0,0,6,7,0.1368,2,0,0.0,9,9,0.1368,0,0,0.0,0,0,0.0,1,0,0.0
Buchanan,Aurora,0,0,0,20,22,0.4105,0,0,0.0,8,10,0.1368,0,0,0,0,0,0.0,3,0,0.0,0,0,0,6,6,0.1368,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Buchanan,Independence 4th Ward,0,0,0,17,17,0.2737,0,0,0.0,5,0,0.0,0,0,0,0,0,0.0,8,9,0.1368,0,0,0,9,9,0.1368,0,0,0.0,6,0,0.0,3,0,0.0,0,1,0.0,0,12,0.2737
Buena Vista,LAKESIDE HAYES MAPLE VALLEY,0,0,0,16,17,0.2,0,0,0.0,6,0,0.0,0,0,0,0,0,0.0,6,10,0.2,0,0,0,4,0,0.0,4,0,0.0,5,8,0.0,6,12,0.2,0,0,0.0,0,0,0.0
Buena Vista,TRUESDALE WASHINGTON GRANT,0,0,0,6,8,0.2,0,0,0.0,3,2,0.0,0,0,0,0,0,0.0,4,6,0.2,0,0,0,5,3,0.0,0,0,0.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Buena Vista,STORM LAKE 04,0,0,0,16,19,0.2,0,0,0.0,30,32,0.4,0,0,0,0,0,0.0,20,22,0.4,0,0,0,26,33,0.4,0,0,0.0,20,20,0.2,14,0,0.0,0,0,0.0,0,0,0.0
Buena Vista,STORM LAKE 01,0,0,0,1,0,0.0,0,0,0.0,11,11,0.4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,13,13,0.4,0,0,0.0,7,7,0.4,7,7,0.2,0,0,0.0,0,0,0.0
Buena Vista,STORM LAKE 02,0,0,0,11,13,0.2,0,0,0.0,6,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,16,18,0.4,0,0,0.0,12,13,0.2,2,0,0.0,0,0,0.0,0,0,0.0
Buena Vista,ALTA NOKOMIS ELK,0,0,0,20,20,0.4,0,0,0.0,10,9,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,16,18,0.4,0,0,0.0,9,7,0.0,15,15,0.2,0,0,0.0,0,0,0.0
Buena Vista,NEWELL NEWELL PROVIDENCE,0,0,0,4,0,0.0,0,0,0.0,4,10,0.2,0,0,0,0,0,0.0,5,0,0.0,0,0,0,9,12,0.2,0,0,0.0,2,0,0.0,7,0,0.0,0,0,0.0,1,0,0.0
Buena Vista,SRL;LGB;RELS;MAP,0,0,0,11,11,0.2,0,0,0.0,9,10,0.2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,7,8,0.2,9,9,0.2,11,12,0.2,3,0,0.0,0,0,0.0,0,0,0.0
Butler,4-AL,0,0,0,9,9,0.1167,0,0,0.0,11,13,0.1167,0,0,0,0,0,0.0,0,0,0.0,0,0,0,10,11,0.1167,0,0,0.0,2,0,0.0,6,8,0.1167,0,0,0.0,3,0,0.0
Butler,6-SR,0,0,0,12,12,0.2333,0,0,0.0,14,14,0.2333,0,0,0,0,0,0.0,15,15,0.2333,0,0,0,22,22,0.35,0,0,0.0,12,12,0.2333,0,0,0.0,0,0,0.0,0,0,0.0
Butler,2-CL,0,0,0,13,14,0.2333,0,0,0.0,4,0,0.0,0,0,0,0,0,0.0,14,19,0.35,0,0,0,16,17,0.35,3,0,0.0,15,15,0.35,0,0,0.0,0,0,0.0,2,2,0.0
Butler,5-AP,0,0,0,7,7,0.1167,0,0,0.0,7,8,0.2333,0,0,0,0,0,0.0,2,0,0.0,0,0,0,7,7,0.1167,0,0,0.0,6,8,0.1167,1,0,0.0,0,0,0.0,0,0,0.0
Butler,8-NH,0,0,0,16,16,0.2333,0,0,0.0,12,19,0.2333,0,0,0,1,0,0.0,1,0,0.0,0,0,0,10,13,0.1167,0,0,0.0,6,0,0.0,4,0,0.0,0,0,0.0,0,2,0.0
Butler,1-GR,0,0,0,15,15,0.2333,0,0,0.0,19,19,0.2333,0,0,0,0,0,0.0,23,23,0.35,0,0,0,15,15,0.2333,0,0,0.0,14,14,0.1167,0,0,0.0,0,0,0.0,0,0,0.0
Butler,3-DU,0,0,0,2,0,0.0,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,9,9,0.2333,1,0,0.0,4,8,0.2333,0,0,0.0,0,0,0.0,0,1,0.0
Butler,7-PB,0,0,0,13,13,0.2333,0,0,0.0,9,10,0.2333,0,0,0,0,0,0.0,9,10,0.2333,0,0,0,14,15,0.2333,0,0,0.0,10,11,0.2333,3,2,0.0,0,0,0.0,3,0,0.0
Calhoun,Cedar,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,3,4,0.0833,0,0,0,0,1,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Calhoun,Sherman,0,0,0,6,7,0.0833,0,0,0.0,3,5,0.0833,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0,0.0,3,3,0.0833,2,0,0.0,0,0,0.0,0,0,0.0
Calhoun,Union,0,0,0,0,0,0.0,0,0,0.0,6,12,0.1667,0,0,0,0,0,0.0,3,0,0.0,0,0,0,3,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0
Calhoun,Greenfield & Lincoln 2,0,0,0,2,0,0.0,0,0,0.0,5,9,0.1667,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Calhoun,Center- Logan- TL- GA- L,0,0,0,4,4,0.0833,0,0,0.0,4,5,0.0833,0,0,0,0,0,0.0,11,12,0.25,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
Calhoun,Rockwell City,0,0,0,10,10,0.25,0,0,0.0,14,14,0.4167,0,0,0,1,0,0.0,0,0,0.0,0,0,0,9,10,0.25,0,0,0.0,7,7,0.1667,0,0,0.0,0,0,0.0,0,0,0.0
Calhoun,Reading,0,0,0,1,0,0.0,0,0,0.0,6,6,0.0833,0,0,0,0,0,0.0,3,3,0.0833,0,0,0,2,2,0.0833,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0
Calhoun,Butler- Williams,0,0,0,7,9,0.1667,1,0,0.0,11,11,0.1667,0,0,0,0,0,0.0,1,0,0.0,0,0,0,5,5,0.0833,0,0,0.0,6,6,0.0833,0,0,0.0,0,0,0.0,0,0,0.0
Calhoun,Calhoun- Jackson- EG- LK,0,0,0,12,12,0.25,0,0,0.0,26,26,0.5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,10,11,0.1667,0,0,0.0,18,18,0.3333,0,0,0.0,0,0,0.0,1,0,0.0
Calhoun,Lincoln 1,0,0,0,8,9,0.1667,0,0,0.0,12,13,0.3333,0,0,0,0,0,0.0,8,9,0.1667,0,0,0,6,8,0.1667,1,0,0.0,4,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
Carroll,Union,0,0,0,16,16,0.22,0,0,0.0,13,13,0.22,0,0,0,0,0,0.0,12,13,0.11,0,0,0,11,11,0.11,0,0,0.0,11,11,0.11,1,0,0.0,0,0,0.0,0,0,0.0
Carroll,Arcadia,0,0,0,2,6,0.0,0,0,0.0,7,7,0.11,0,0,0,0,0,0.0,0,0,0.0,0,0,0,5,6,0.11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,0,0.0
Carroll,Carroll Ward Three &amp; S1/2 Maple River Twp,0,0,0,13,13,0.22,0,0,0.0,21,22,0.33,0,0,0,0,0,0.0,12,21,0.33,0,0,0,20,29,0.55,2,0,0.0,10,0,0.0,8,0,0.0,0,0,0.0,0,0,0.0
Carroll,Carroll Ward Four,0,0,0,28,28,0.44,0,0,0.0,16,22,0.44,0,0,0,0,0,0.0,12,14,0.22,0,0,0,16,19,0.33,1,0,0.0,10,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Carroll,Glidden-Richland,0,0,0,4,0,0.0,0,0,0.0,8,10,0.22,0,0,0,0,0,0.0,8,10,0.22,0,0,0,11,11,0.33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.0
Carroll,Eden,0,0,0,6,7,0.11,1,1,0.0,7,12,0.11,0,0,0,0,0,0.0,5,0,0.0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Carroll,Ewoldt,0,0,0,6,6,0.11,0,0,0.0,7,8,0.22,0,0,0,0,0,0.0,7,12,0.22,0,0,0,4,0,0.0,2,0,0.0,11,13,0.33,0,0,0.0,0,0,0.0,2,0,0.0
Carroll,Sheridan-Grant-Jasper,0,0,0,10,10,0.22,0,0,0.0,6,10,0.22,0,0,0,0,0,0.0,7,7,0.11,0,0,0,0,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Carroll,Wheatland-Kniest,0,0,0,2,0,0.0,0,0,0.0,8,10,0.11,0,0,0,0,0,0.0,6,6,0.11,0,0,0,4,0,0.0,1,0,0.0,3,6,0.11,3,5,0.11,0,0,0.0,0,0,0.0
Carroll,Washington-Roselle,0,0,0,2,0,0.0,0,0,0.0,7,11,0.33,0,0,0,0,0,0.0,7,8,0.11,0,0,0,2,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Carroll,Carroll Ward Two &amp; N1/2 Maple River Twp,0,0,0,24,24,0.44,0,0,0.0,34,34,0.66,0,0,0,0,0,0.0,21,22,0.44,0,0,0,11,8,0.0,0,0,0.0,17,21,0.44,3,2,0.0,0,0,0.0,1,0,0.0
Carroll,Carroll Ward One,0,0,0,38,44,0.88,0,0,0.0,22,34,0.66,0,0,0,0,0,0.0,9,0,0.0,0,0,0,7,3,0.0,0,0,0.0,3,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
Carroll,Pleasant Valley-Newton,0,0,0,4,4,0.11,0,0,0.0,5,5,0.11,0,0,0,0,0,0.0,7,7,0.11,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
